ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
2485.0,Haryana,Gurgaon,Locality_469,Property_Type,3.0,1979.0,367.74,0.19,2004.0,Semi-furnished,1.0,12.0,21.0,6.0,9.0,High,No,No,"Gym, Garden, Clubhouse",South,Builder,Under_Construction
2486.0,Rajasthan,Jodhpur,Locality_346,Property_Type,2.0,1037.0,402.52,0.39,2006.0,Unfurnished,25.0,10.0,19.0,5.0,7.0,Medium,No,No,"Gym, Garden, Pool, Playground, Clubhouse",West,Broker,Ready_to_Move
2487.0,Kerala,Trivandrum,Locality_435,Property_Type,4.0,710.0,433.08,0.61,2014.0,Semi-furnished,6.0,22.0,11.0,9.0,9.0,High,No,No,"Playground, Gym, Clubhouse, Garden, Pool",East,Builder,Ready_to_Move
2488.0,West Bengal,Kolkata,Locality_275,Property_Type,2.0,1178.0,455.34,0.39,2005.0,Unfurnished,16.0,20.0,20.0,10.0,10.0,High,No,No,"Clubhouse, Gym",North,Broker,Under_Construction
2489.0,Assam,Guwahati,Locality_119,Property_Type,1.0,1298.0,190.12,0.15,2015.0,Unfurnished,27.0,30.0,10.0,2.0,1.0,Medium,Yes,No,"Playground, Garden",North,Builder,Under_Construction
2490.0,Rajasthan,Jodhpur,Locality_488,Property_Type,4.0,4993.0,396.99,0.08,2018.0,Furnished,18.0,19.0,7.0,2.0,1.0,Medium,No,No,"Clubhouse, Pool",West,Broker,Ready_to_Move
2491.0,Telangana,Hyderabad,Locality_491,Property_Type,2.0,873.0,288.29,0.33,2011.0,Unfurnished,13.0,18.0,14.0,1.0,1.0,Low,Yes,No,"Playground, Gym, Garden, Pool, Clubhouse",North,Owner,Ready_to_Move
2492.0,Kerala,Kochi,Locality_25,Property_Type,3.0,4015.0,433.34,0.11,2023.0,Furnished,8.0,30.0,2.0,9.0,2.0,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Pool, Garden",North,Owner,Ready_to_Move
2493.0,Punjab,Ludhiana,Locality_47,Property_Type,3.0,4409.0,470.17,0.11,2004.0,Semi-furnished,20.0,30.0,21.0,1.0,8.0,High,Yes,No,"Garden, Playground, Clubhouse",West,Builder,Ready_to_Move
2494.0,Karnataka,Mangalore,Locality_260,Property_Type,2.0,3737.0,365.59,0.1,2009.0,Unfurnished,18.0,12.0,16.0,1.0,3.0,Low,No,Yes,"Garden, Pool, Clubhouse, Gym",South,Builder,Ready_to_Move
2495.0,Chhattisgarh,Raipur,Locality_465,Property_Type,3.0,2207.0,176.01,0.08,2020.0,Furnished,13.0,29.0,5.0,4.0,2.0,Low,Yes,No,"Clubhouse, Gym, Garden",East,Owner,Ready_to_Move
2496.0,Jharkhand,Ranchi,Locality_175,Property_Type,3.0,2068.0,476.06,0.23,2002.0,Furnished,7.0,23.0,23.0,7.0,10.0,Medium,No,Yes,"Garden, Clubhouse, Playground, Pool, Gym",North,Broker,Ready_to_Move
2497.0,Gujarat,Surat,Locality_158,Property_Type,5.0,4406.0,431.7,0.1,2013.0,Semi-furnished,30.0,19.0,12.0,1.0,9.0,Low,No,Yes,Clubhouse,North,Builder,Ready_to_Move
2498.0,Telangana,Warangal,Locality_223,Property_Type,5.0,2417.0,55.45,0.02,2005.0,Unfurnished,23.0,4.0,20.0,7.0,1.0,Medium,Yes,No,"Pool, Gym, Clubhouse, Garden",West,Builder,Under_Construction
2499.0,Chhattisgarh,Raipur,Locality_37,Property_Type,1.0,3856.0,105.35,0.03,2014.0,Semi-furnished,9.0,29.0,11.0,10.0,5.0,High,No,Yes,"Garden, Playground, Clubhouse, Pool, Gym",South,Builder,Ready_to_Move
2500.0,Odisha,Bhubaneswar,Locality_105,Property_Type,3.0,3586.0,267.99,0.07,2020.0,Unfurnished,1.0,27.0,5.0,10.0,3.0,High,Yes,Yes,"Gym, Clubhouse, Pool, Garden, Playground",East,Broker,Under_Construction
2501.0,Karnataka,Mysore,Locality_483,Property_Type,1.0,2428.0,399.76,0.16,1994.0,Unfurnished,1.0,23.0,31.0,3.0,6.0,Medium,Yes,Yes,Clubhouse,East,Owner,Ready_to_Move
2502.0,Madhya Pradesh,Indore,Locality_415,Property_Type,2.0,1687.0,16.85,0.01,1995.0,Unfurnished,29.0,8.0,30.0,9.0,7.0,Medium,Yes,Yes,"Clubhouse, Gym, Pool",South,Owner,Ready_to_Move
2503.0,Andhra Pradesh,Vishakhapatnam,Locality_251,Property_Type,4.0,2397.0,464.14,0.19,1995.0,Furnished,4.0,7.0,30.0,9.0,10.0,High,No,No,"Gym, Clubhouse, Garden, Pool, Playground",South,Broker,Ready_to_Move
2504.0,Assam,Silchar,Locality_186,Property_Type,5.0,2371.0,55.05,0.02,2023.0,Semi-furnished,27.0,22.0,2.0,9.0,5.0,Low,No,No,"Pool, Playground, Gym, Garden, Clubhouse",East,Broker,Ready_to_Move
2505.0,Haryana,Faridabad,Locality_252,Property_Type,4.0,1994.0,177.53,0.09,2022.0,Furnished,19.0,1.0,3.0,2.0,8.0,Low,Yes,Yes,"Garden, Pool, Gym",North,Builder,Ready_to_Move
2506.0,Telangana,Hyderabad,Locality_405,Property_Type,2.0,1592.0,192.07,0.12,1992.0,Unfurnished,24.0,30.0,33.0,10.0,4.0,Low,No,No,Playground,South,Owner,Under_Construction
2507.0,Telangana,Hyderabad,Locality_148,Property_Type,1.0,1189.0,295.5,0.25,2002.0,Unfurnished,29.0,2.0,23.0,10.0,9.0,Medium,Yes,No,Playground,West,Broker,Ready_to_Move
2508.0,West Bengal,Durgapur,Locality_348,Property_Type,5.0,4261.0,98.93,0.02,1994.0,Semi-furnished,23.0,21.0,31.0,2.0,3.0,High,No,Yes,"Garden, Clubhouse",North,Broker,Under_Construction
2509.0,Kerala,Kochi,Locality_331,Property_Type,4.0,4952.0,354.58,0.07,2001.0,Semi-furnished,16.0,17.0,24.0,8.0,8.0,Low,No,Yes,"Playground, Gym, Clubhouse",West,Builder,Ready_to_Move
2510.0,Andhra Pradesh,Vijayawada,Locality_296,Property_Type,1.0,2066.0,315.3,0.15,1996.0,Unfurnished,12.0,4.0,29.0,8.0,7.0,Low,Yes,Yes,"Pool, Playground",West,Owner,Ready_to_Move
2511.0,Gujarat,Surat,Locality_132,Property_Type,3.0,3515.0,363.48,0.1,2019.0,Unfurnished,0.0,5.0,6.0,1.0,9.0,Low,Yes,Yes,Garden,East,Builder,Under_Construction
2512.0,Chhattisgarh,Bilaspur,Locality_403,Property_Type,5.0,1712.0,202.5,0.12,1999.0,Furnished,20.0,28.0,26.0,1.0,9.0,Medium,No,Yes,"Pool, Gym, Garden",West,Builder,Ready_to_Move
2513.0,Odisha,Cuttack,Locality_427,Property_Type,1.0,4409.0,425.73,0.1,2012.0,Unfurnished,18.0,20.0,13.0,9.0,2.0,Low,Yes,No,"Playground, Pool",South,Broker,Ready_to_Move
2514.0,Rajasthan,Jodhpur,Locality_369,Property_Type,5.0,3634.0,20.58,0.01,1993.0,Unfurnished,14.0,1.0,32.0,1.0,9.0,High,Yes,Yes,"Pool, Clubhouse, Gym, Garden",North,Builder,Under_Construction
2515.0,Rajasthan,Jodhpur,Locality_450,Property_Type,4.0,3683.0,254.95,0.07,2017.0,Unfurnished,24.0,27.0,8.0,6.0,3.0,Low,No,Yes,"Gym, Garden",North,Broker,Ready_to_Move
2516.0,Kerala,Trivandrum,Locality_303,Property_Type,4.0,2540.0,409.24,0.16,2003.0,Furnished,26.0,26.0,22.0,7.0,8.0,Low,No,No,Gym,South,Builder,Under_Construction
2517.0,West Bengal,Durgapur,Locality_51,Property_Type,1.0,4258.0,341.02,0.08,1996.0,Furnished,11.0,28.0,29.0,4.0,9.0,Medium,No,Yes,"Pool, Playground",North,Builder,Ready_to_Move
2518.0,Bihar,Patna,Locality_411,Property_Type,2.0,3502.0,379.08,0.11,2021.0,Semi-furnished,18.0,16.0,4.0,2.0,9.0,High,No,No,"Playground, Gym, Clubhouse, Pool, Garden",East,Broker,Ready_to_Move
2519.0,Karnataka,Mangalore,Locality_356,Property_Type,2.0,3150.0,59.42,0.02,2000.0,Semi-furnished,11.0,14.0,25.0,5.0,1.0,High,No,No,Pool,South,Broker,Under_Construction
2520.0,Chhattisgarh,Bilaspur,Locality_259,Property_Type,4.0,3598.0,315.74,0.09,1994.0,Unfurnished,15.0,21.0,31.0,7.0,5.0,Medium,Yes,Yes,"Clubhouse, Pool, Playground, Gym, Garden",East,Builder,Under_Construction
2521.0,Telangana,Hyderabad,Locality_136,Property_Type,1.0,2097.0,272.67,0.13,2006.0,Unfurnished,11.0,10.0,19.0,2.0,10.0,Medium,Yes,No,"Clubhouse, Pool, Playground, Garden",East,Owner,Under_Construction
2522.0,Telangana,Hyderabad,Locality_490,Property_Type,2.0,3827.0,368.13,0.1,1995.0,Furnished,0.0,27.0,30.0,7.0,5.0,Medium,Yes,Yes,"Playground, Pool, Gym, Garden, Clubhouse",North,Owner,Ready_to_Move
2523.0,Chhattisgarh,Bilaspur,Locality_432,Property_Type,1.0,4372.0,61.3,0.01,2010.0,Semi-furnished,10.0,3.0,15.0,2.0,7.0,Medium,No,No,"Clubhouse, Pool, Playground",West,Owner,Ready_to_Move
2524.0,Assam,Silchar,Locality_391,Property_Type,4.0,3435.0,426.52,0.12,2022.0,Unfurnished,14.0,7.0,3.0,9.0,6.0,High,Yes,Yes,Gym,East,Builder,Under_Construction
2525.0,West Bengal,Kolkata,Locality_181,Property_Type,2.0,4597.0,180.18,0.04,1994.0,Unfurnished,12.0,30.0,31.0,5.0,5.0,High,Yes,No,"Clubhouse, Garden, Pool",North,Broker,Ready_to_Move
2526.0,Andhra Pradesh,Vishakhapatnam,Locality_147,Property_Type,4.0,1090.0,407.31,0.37,2017.0,Unfurnished,5.0,21.0,8.0,6.0,6.0,High,Yes,No,Gym,South,Owner,Under_Construction
2527.0,Rajasthan,Jodhpur,Locality_476,Property_Type,4.0,710.0,373.77,0.53,2012.0,Semi-furnished,10.0,14.0,13.0,4.0,6.0,Medium,No,No,"Playground, Pool, Garden",North,Owner,Ready_to_Move
2528.0,Punjab,Amritsar,Locality_361,Property_Type,3.0,1856.0,222.11,0.12,2006.0,Unfurnished,11.0,16.0,19.0,10.0,7.0,Medium,Yes,No,"Clubhouse, Playground, Garden, Pool",West,Owner,Under_Construction
2529.0,Uttar Pradesh,Lucknow,Locality_206,Property_Type,4.0,719.0,470.09,0.65,2019.0,Furnished,26.0,27.0,6.0,7.0,9.0,Medium,Yes,No,Gym,North,Builder,Under_Construction
2530.0,Haryana,Gurgaon,Locality_76,Property_Type,3.0,964.0,256.73,0.27,2005.0,Unfurnished,27.0,7.0,20.0,4.0,5.0,Medium,No,Yes,"Gym, Pool, Playground, Garden, Clubhouse",South,Owner,Ready_to_Move
2531.0,Delhi,Dwarka,Locality_136,Property_Type,1.0,2652.0,294.67,0.11,1993.0,Furnished,10.0,13.0,32.0,10.0,7.0,Low,No,Yes,"Pool, Playground, Gym, Clubhouse, Garden",South,Builder,Ready_to_Move
2532.0,Bihar,Gaya,Locality_9,Property_Type,4.0,894.0,236.55,0.26,2014.0,Semi-furnished,25.0,22.0,11.0,2.0,9.0,Medium,No,Yes,"Garden, Pool",West,Builder,Ready_to_Move
2533.0,Madhya Pradesh,Indore,Locality_461,Property_Type,2.0,650.0,313.12,0.48,2023.0,Unfurnished,24.0,22.0,2.0,3.0,10.0,High,Yes,Yes,"Playground, Gym, Clubhouse, Garden, Pool",East,Owner,Under_Construction
2534.0,Delhi,Dwarka,Locality_342,Property_Type,1.0,4391.0,209.2,0.05,2005.0,Unfurnished,1.0,18.0,20.0,2.0,6.0,High,No,Yes,Gym,North,Broker,Ready_to_Move
2535.0,Chhattisgarh,Bilaspur,Locality_257,Property_Type,1.0,3539.0,140.62,0.04,2004.0,Unfurnished,28.0,26.0,21.0,1.0,4.0,Medium,Yes,Yes,"Clubhouse, Gym",North,Broker,Under_Construction
2536.0,Uttar Pradesh,Noida,Locality_39,Property_Type,1.0,4584.0,479.95,0.1,2007.0,Unfurnished,20.0,19.0,18.0,10.0,10.0,Low,No,No,"Pool, Garden",North,Builder,Under_Construction
2537.0,Karnataka,Bangalore,Locality_138,Property_Type,1.0,3909.0,487.6,0.12,2013.0,Semi-furnished,14.0,18.0,12.0,8.0,4.0,Low,Yes,No,"Pool, Garden, Gym, Playground, Clubhouse",East,Builder,Under_Construction
2538.0,Punjab,Amritsar,Locality_386,Property_Type,2.0,3321.0,416.5,0.13,1996.0,Semi-furnished,18.0,14.0,29.0,8.0,1.0,High,No,Yes,"Playground, Clubhouse, Pool, Gym, Garden",South,Owner,Ready_to_Move
2539.0,Andhra Pradesh,Vishakhapatnam,Locality_249,Property_Type,5.0,2325.0,148.14,0.06,1995.0,Semi-furnished,1.0,22.0,30.0,1.0,6.0,Medium,No,No,"Playground, Pool, Clubhouse",West,Broker,Under_Construction
2540.0,Uttarakhand,Haridwar,Locality_109,Property_Type,4.0,3282.0,48.31,0.01,1997.0,Unfurnished,1.0,5.0,28.0,7.0,2.0,Low,Yes,Yes,"Gym, Garden, Playground, Pool, Clubhouse",South,Owner,Ready_to_Move
2541.0,Uttarakhand,Haridwar,Locality_352,Property_Type,5.0,4780.0,480.99,0.1,2023.0,Furnished,23.0,6.0,2.0,3.0,2.0,High,Yes,Yes,"Gym, Pool, Clubhouse, Garden",North,Builder,Under_Construction
2542.0,Karnataka,Bangalore,Locality_197,Property_Type,4.0,2983.0,336.81,0.11,1994.0,Unfurnished,29.0,10.0,31.0,1.0,5.0,High,Yes,No,"Pool, Clubhouse, Playground",West,Broker,Under_Construction
2543.0,Delhi,Dwarka,Locality_154,Property_Type,1.0,2667.0,412.68,0.15,2018.0,Unfurnished,9.0,5.0,7.0,7.0,10.0,High,No,Yes,Gym,West,Broker,Ready_to_Move
2544.0,Uttar Pradesh,Noida,Locality_421,Property_Type,3.0,3191.0,476.1,0.15,1994.0,Semi-furnished,18.0,5.0,31.0,7.0,3.0,Low,Yes,Yes,"Pool, Clubhouse",West,Owner,Ready_to_Move
2545.0,Jharkhand,Ranchi,Locality_431,Property_Type,4.0,909.0,164.14,0.18,2015.0,Furnished,24.0,10.0,10.0,4.0,2.0,High,Yes,No,"Playground, Clubhouse, Gym, Garden, Pool",East,Broker,Under_Construction
2546.0,Chhattisgarh,Bilaspur,Locality_51,Property_Type,1.0,2627.0,118.9,0.05,2018.0,Semi-furnished,12.0,6.0,7.0,6.0,10.0,Medium,Yes,No,Clubhouse,South,Builder,Ready_to_Move
2547.0,Uttar Pradesh,Lucknow,Locality_208,Property_Type,1.0,1070.0,488.89,0.46,2004.0,Unfurnished,16.0,28.0,21.0,2.0,7.0,Low,No,No,"Clubhouse, Gym, Garden, Playground, Pool",South,Builder,Ready_to_Move
2548.0,Odisha,Cuttack,Locality_285,Property_Type,4.0,2373.0,139.66,0.06,1992.0,Semi-furnished,26.0,18.0,33.0,8.0,2.0,Low,No,No,"Pool, Garden",North,Broker,Under_Construction
2549.0,Uttar Pradesh,Lucknow,Locality_488,Property_Type,1.0,2809.0,118.52,0.04,2009.0,Unfurnished,23.0,16.0,16.0,2.0,10.0,Low,No,Yes,Pool,West,Owner,Under_Construction
2550.0,Haryana,Gurgaon,Locality_272,Property_Type,5.0,694.0,165.83,0.24,2016.0,Unfurnished,0.0,9.0,9.0,5.0,1.0,High,No,Yes,Playground,South,Owner,Under_Construction
2551.0,Kerala,Trivandrum,Locality_357,Property_Type,2.0,3443.0,402.33,0.12,2001.0,Semi-furnished,11.0,3.0,24.0,3.0,5.0,Medium,Yes,No,Playground,South,Builder,Under_Construction
2552.0,Maharashtra,Pune,Locality_408,Property_Type,1.0,3004.0,88.99,0.03,2012.0,Furnished,24.0,1.0,13.0,7.0,1.0,Medium,Yes,Yes,"Playground, Garden",East,Builder,Under_Construction
2553.0,Uttar Pradesh,Noida,Locality_179,Property_Type,5.0,3312.0,66.8,0.02,1990.0,Semi-furnished,18.0,25.0,35.0,2.0,9.0,Medium,No,Yes,Pool,West,Builder,Under_Construction
2554.0,Uttar Pradesh,Noida,Locality_399,Property_Type,3.0,4170.0,290.76,0.07,2007.0,Unfurnished,8.0,23.0,18.0,5.0,4.0,High,No,Yes,"Garden, Clubhouse, Playground",East,Broker,Ready_to_Move
2555.0,Tamil Nadu,Chennai,Locality_433,Property_Type,1.0,2023.0,155.81,0.08,1995.0,Semi-furnished,28.0,5.0,30.0,3.0,3.0,Medium,Yes,Yes,"Playground, Pool",West,Builder,Ready_to_Move
2556.0,Odisha,Bhubaneswar,Locality_447,Property_Type,4.0,4777.0,259.58,0.05,2008.0,Furnished,11.0,3.0,17.0,4.0,10.0,Medium,Yes,Yes,"Pool, Playground, Clubhouse, Garden",South,Builder,Under_Construction
2557.0,Rajasthan,Jaipur,Locality_114,Property_Type,2.0,3521.0,286.51,0.08,2021.0,Semi-furnished,22.0,27.0,4.0,2.0,7.0,Low,No,No,"Gym, Garden, Playground, Clubhouse",West,Builder,Ready_to_Move
2558.0,Uttarakhand,Dehradun,Locality_191,Property_Type,3.0,3756.0,361.38,0.1,2014.0,Furnished,13.0,23.0,11.0,2.0,7.0,Medium,No,Yes,"Gym, Garden, Pool, Clubhouse",West,Builder,Ready_to_Move
2559.0,Uttar Pradesh,Noida,Locality_337,Property_Type,4.0,2930.0,243.47,0.08,2007.0,Unfurnished,9.0,9.0,18.0,6.0,8.0,High,Yes,Yes,"Clubhouse, Playground",West,Broker,Under_Construction
2560.0,Andhra Pradesh,Vijayawada,Locality_212,Property_Type,2.0,2500.0,76.02,0.03,2002.0,Semi-furnished,1.0,1.0,23.0,3.0,4.0,High,Yes,No,"Garden, Playground, Clubhouse, Pool, Gym",South,Owner,Under_Construction
2561.0,Rajasthan,Jaipur,Locality_206,Property_Type,1.0,548.0,421.8,0.77,1993.0,Furnished,27.0,4.0,32.0,10.0,10.0,Medium,Yes,Yes,"Garden, Playground, Clubhouse, Gym",North,Owner,Ready_to_Move
2562.0,Chhattisgarh,Raipur,Locality_211,Property_Type,2.0,4619.0,135.6,0.03,2000.0,Semi-furnished,25.0,30.0,25.0,9.0,10.0,Medium,No,Yes,"Clubhouse, Gym, Pool",North,Builder,Under_Construction
2563.0,Haryana,Gurgaon,Locality_333,Property_Type,3.0,2868.0,275.2,0.1,2005.0,Unfurnished,9.0,22.0,20.0,7.0,9.0,Low,Yes,Yes,"Pool, Garden, Gym",West,Owner,Under_Construction
2564.0,Kerala,Kochi,Locality_416,Property_Type,1.0,2162.0,419.77,0.19,2006.0,Unfurnished,14.0,3.0,19.0,6.0,3.0,Medium,No,Yes,"Playground, Pool",West,Broker,Ready_to_Move
2565.0,Andhra Pradesh,Vijayawada,Locality_397,Property_Type,4.0,4989.0,27.62,0.01,2007.0,Unfurnished,7.0,29.0,18.0,8.0,7.0,Medium,Yes,Yes,"Pool, Gym",West,Builder,Under_Construction
2566.0,Bihar,Gaya,Locality_418,Property_Type,5.0,2313.0,336.11,0.15,2005.0,Furnished,15.0,22.0,20.0,4.0,1.0,Medium,No,No,"Clubhouse, Pool, Garden, Playground",South,Builder,Ready_to_Move
2567.0,Chhattisgarh,Raipur,Locality_235,Property_Type,4.0,3319.0,247.65,0.07,2007.0,Unfurnished,0.0,9.0,18.0,4.0,6.0,Low,Yes,Yes,"Playground, Pool, Clubhouse",East,Builder,Under_Construction
2568.0,Madhya Pradesh,Bhopal,Locality_359,Property_Type,3.0,2214.0,41.4,0.02,2001.0,Unfurnished,6.0,7.0,24.0,6.0,9.0,Medium,No,No,"Garden, Gym, Pool",South,Owner,Ready_to_Move
2569.0,Kerala,Trivandrum,Locality_373,Property_Type,2.0,3268.0,341.29,0.1,1992.0,Unfurnished,15.0,21.0,33.0,1.0,4.0,Medium,Yes,Yes,"Playground, Gym, Garden, Pool",West,Builder,Under_Construction
2570.0,Punjab,Amritsar,Locality_367,Property_Type,2.0,738.0,292.01,0.4,2002.0,Unfurnished,6.0,5.0,23.0,8.0,3.0,High,Yes,Yes,"Playground, Gym, Pool",South,Owner,Ready_to_Move
2571.0,Madhya Pradesh,Indore,Locality_495,Property_Type,1.0,1141.0,340.17,0.3,2022.0,Furnished,7.0,17.0,3.0,10.0,8.0,High,No,No,"Clubhouse, Garden",North,Broker,Under_Construction
2572.0,Assam,Guwahati,Locality_492,Property_Type,2.0,1555.0,303.55,0.2,2002.0,Unfurnished,0.0,12.0,23.0,7.0,8.0,Medium,Yes,Yes,"Clubhouse, Pool, Gym, Playground, Garden",West,Builder,Under_Construction
2573.0,Odisha,Cuttack,Locality_273,Property_Type,1.0,1378.0,272.11,0.2,2013.0,Semi-furnished,28.0,26.0,12.0,6.0,4.0,Low,Yes,Yes,"Playground, Clubhouse, Garden, Gym",South,Builder,Ready_to_Move
2574.0,Bihar,Patna,Locality_281,Property_Type,3.0,1105.0,70.7,0.06,1991.0,Furnished,1.0,6.0,34.0,10.0,4.0,Low,No,No,Pool,East,Builder,Ready_to_Move
2575.0,Tamil Nadu,Chennai,Locality_359,Property_Type,2.0,4381.0,45.77,0.01,1998.0,Furnished,20.0,29.0,27.0,2.0,7.0,High,No,No,"Playground, Gym, Clubhouse",North,Builder,Ready_to_Move
2576.0,Odisha,Bhubaneswar,Locality_441,Property_Type,2.0,3973.0,265.06,0.07,1994.0,Unfurnished,14.0,5.0,31.0,3.0,1.0,Low,No,Yes,Garden,West,Builder,Under_Construction
2577.0,Haryana,Faridabad,Locality_471,Property_Type,1.0,2041.0,144.84,0.07,1993.0,Unfurnished,19.0,12.0,32.0,1.0,4.0,Low,Yes,Yes,"Clubhouse, Pool, Gym, Playground, Garden",South,Owner,Ready_to_Move
2578.0,Uttar Pradesh,Lucknow,Locality_212,Property_Type,1.0,1793.0,135.36,0.08,2001.0,Unfurnished,7.0,3.0,24.0,4.0,8.0,High,Yes,No,Clubhouse,East,Builder,Ready_to_Move
2579.0,Madhya Pradesh,Bhopal,Locality_21,Property_Type,4.0,3461.0,432.6,0.12,1991.0,Semi-furnished,28.0,8.0,34.0,3.0,6.0,High,Yes,No,"Garden, Playground",South,Builder,Under_Construction
2580.0,Haryana,Faridabad,Locality_489,Property_Type,2.0,1715.0,220.59,0.13,2018.0,Furnished,20.0,27.0,7.0,6.0,4.0,High,No,Yes,"Garden, Playground, Pool",East,Broker,Ready_to_Move
2581.0,Telangana,Hyderabad,Locality_38,Property_Type,1.0,3528.0,83.17,0.02,2016.0,Unfurnished,7.0,1.0,9.0,9.0,1.0,Medium,No,Yes,"Playground, Clubhouse, Garden, Pool",East,Broker,Ready_to_Move
2582.0,Karnataka,Bangalore,Locality_471,Property_Type,4.0,2896.0,347.74,0.12,1997.0,Unfurnished,25.0,6.0,28.0,10.0,10.0,Low,Yes,Yes,"Playground, Clubhouse, Garden, Gym",South,Builder,Under_Construction
2583.0,Jharkhand,Ranchi,Locality_152,Property_Type,5.0,2243.0,154.59,0.07,1998.0,Furnished,16.0,15.0,27.0,8.0,6.0,Low,Yes,Yes,"Clubhouse, Garden",West,Broker,Ready_to_Move
2584.0,Rajasthan,Jaipur,Locality_458,Property_Type,5.0,1449.0,135.15,0.09,1999.0,Furnished,20.0,13.0,26.0,8.0,10.0,High,No,Yes,Garden,East,Broker,Under_Construction
2585.0,West Bengal,Kolkata,Locality_155,Property_Type,3.0,3051.0,374.3,0.12,2010.0,Semi-furnished,25.0,24.0,15.0,2.0,9.0,Low,No,No,"Gym, Playground, Clubhouse",North,Owner,Ready_to_Move
2586.0,Maharashtra,Nagpur,Locality_178,Property_Type,1.0,1541.0,414.74,0.27,2001.0,Furnished,11.0,27.0,24.0,7.0,5.0,Medium,No,No,"Playground, Clubhouse, Gym, Pool, Garden",South,Broker,Under_Construction
2587.0,Punjab,Ludhiana,Locality_11,Property_Type,4.0,3807.0,442.32,0.12,2002.0,Semi-furnished,23.0,23.0,23.0,4.0,3.0,Medium,Yes,No,"Clubhouse, Playground, Gym, Garden",South,Owner,Under_Construction
2588.0,Chhattisgarh,Bilaspur,Locality_484,Property_Type,1.0,808.0,448.5,0.56,2009.0,Semi-furnished,20.0,5.0,16.0,9.0,4.0,Medium,No,No,"Pool, Gym",North,Builder,Under_Construction
2589.0,Jharkhand,Ranchi,Locality_413,Property_Type,1.0,1277.0,240.35,0.19,2012.0,Furnished,6.0,24.0,13.0,3.0,10.0,Low,Yes,No,"Playground, Clubhouse, Pool, Garden",North,Broker,Under_Construction
2590.0,Jharkhand,Jamshedpur,Locality_195,Property_Type,3.0,4800.0,384.22,0.08,2023.0,Semi-furnished,9.0,12.0,2.0,8.0,8.0,Low,Yes,Yes,Pool,North,Owner,Ready_to_Move
2591.0,Telangana,Hyderabad,Locality_278,Property_Type,3.0,1739.0,120.43,0.07,1995.0,Semi-furnished,13.0,21.0,30.0,2.0,6.0,High,Yes,Yes,Gym,North,Builder,Ready_to_Move
2592.0,Kerala,Trivandrum,Locality_315,Property_Type,3.0,4527.0,31.29,0.01,1999.0,Semi-furnished,5.0,9.0,26.0,7.0,10.0,High,Yes,Yes,"Clubhouse, Pool, Garden, Gym",West,Owner,Ready_to_Move
2593.0,West Bengal,Kolkata,Locality_108,Property_Type,2.0,3089.0,366.28,0.12,2018.0,Semi-furnished,24.0,16.0,7.0,5.0,6.0,Medium,No,No,"Clubhouse, Playground, Garden, Pool",East,Broker,Ready_to_Move
2594.0,Uttar Pradesh,Lucknow,Locality_22,Property_Type,3.0,3153.0,307.36,0.1,1994.0,Semi-furnished,7.0,10.0,31.0,9.0,10.0,Medium,No,Yes,"Garden, Playground",South,Builder,Under_Construction
2595.0,Haryana,Faridabad,Locality_17,Property_Type,5.0,860.0,246.54,0.29,2001.0,Furnished,7.0,14.0,24.0,2.0,9.0,Medium,No,No,"Playground, Pool, Garden, Clubhouse, Gym",North,Builder,Ready_to_Move
2596.0,Rajasthan,Jaipur,Locality_171,Property_Type,3.0,4409.0,197.16,0.04,2008.0,Furnished,26.0,15.0,17.0,6.0,6.0,High,No,No,"Garden, Gym, Playground, Pool",North,Broker,Ready_to_Move
2597.0,Andhra Pradesh,Vijayawada,Locality_252,Property_Type,3.0,4003.0,216.4,0.05,2003.0,Unfurnished,15.0,17.0,22.0,4.0,6.0,Low,No,Yes,"Pool, Clubhouse, Playground, Garden",North,Builder,Under_Construction
2598.0,Jharkhand,Jamshedpur,Locality_463,Property_Type,3.0,1180.0,408.25,0.35,2009.0,Unfurnished,22.0,2.0,16.0,1.0,3.0,Medium,Yes,Yes,Clubhouse,North,Broker,Ready_to_Move
2599.0,Rajasthan,Jaipur,Locality_108,Property_Type,2.0,2837.0,475.29,0.17,2021.0,Furnished,27.0,7.0,4.0,10.0,2.0,Low,Yes,No,"Clubhouse, Gym, Garden, Pool, Playground",West,Builder,Ready_to_Move
2600.0,Odisha,Bhubaneswar,Locality_164,Property_Type,1.0,1184.0,327.86,0.28,2017.0,Semi-furnished,22.0,2.0,8.0,5.0,7.0,Low,No,No,"Playground, Pool, Garden",North,Builder,Ready_to_Move
2601.0,Chhattisgarh,Bilaspur,Locality_49,Property_Type,2.0,1890.0,147.03,0.08,2006.0,Furnished,28.0,13.0,19.0,2.0,2.0,Low,Yes,Yes,"Gym, Playground, Pool, Clubhouse",East,Builder,Ready_to_Move
2602.0,Haryana,Faridabad,Locality_456,Property_Type,4.0,2390.0,87.36,0.04,2011.0,Semi-furnished,27.0,7.0,14.0,9.0,1.0,Low,Yes,Yes,"Gym, Playground",West,Owner,Ready_to_Move
